# group	groupSize	latGroup[deg]	longGroup[deg]	czGroupHelio[km/s]	muGroup	muGroupError
0	1	-58.3000	174.4600	9241	35.95	0.50
0	1	56.4000	288.1200	9887	36.51	0.50
108460	1	29.4404	237.3381	8880	35.83	0.50
0	1	38.5700	359.8400	10096	36.09	0.50
202176	2	-60.6567	168.4874	12770	36.04	0.35
104169	1	31.8634	239.3373	15575	35.65	0.50
202044	2	-64.9122	90.7563	9106	35.18	0.50
0	1	57.4200	306.6600	11720	35.86	0.50
0	1	54.3500	276.4800	14690	36.97	0.50
0	1	-44.0200	192.5200	12900	36.60	0.50
205027	1	-29.8461	202.6799	13463	35.92	0.50
0	1	-64.3600	88.6300	11989	36.08	0.50
101300	3	38.3738	0.0835	8042	34.67	0.50
0	1	-66.8000	101.6400	10688	35.66	0.50
202866	3	-67.5405	109.6053	7663	34.66	0.50
0	1	28.5100	236.2500	8904	34.79	0.50
0	1	-57.4800	175.2000	16344	38.12	0.50
100102	11	35.5877	242.3634	6210	35.17	0.29
211619	1	-29.6798	202.9339	5108	34.52	0.50
209794	1	-52.4384	62.7957	7176	35.00	0.50
205387	1	-65.8280	96.0610	11775	36.69	0.50
0	1	-65.6500	150.6100	15780	37.27	0.50
206065	1	-35.5109	198.9714	11894	36.34	0.50
0	1	-58.9300	172.0700	13213	36.41	0.50
0	1	-67.8200	130.8000	11093	36.36	0.50
0	1	-28.7500	203.3200	14032	36.87	0.50
101147	3	39.6446	359.2895	8030	35.09	0.50
110645	1	57.3429	313.2704	6829	34.59	0.50
0	1	53.7800	332.7500	14812	36.62	0.50
205741	1	-44.6214	191.3378	10802	35.93	0.50
0	1	-66.8000	141.3900	14279	37.01	0.50
106306	1	13.4541	225.7528	11365	36.03	0.50
0	1	51.1900	265.1100	7729	35.56	0.50
0	1	-63.2000	159.5800	12574	36.24	0.50
204668	1	-53.2124	65.6870	14281	36.65	0.35
0	1	-64.9600	152.1900	16393	36.87	0.50
203846	1	-41.8170	51.4217	16661	36.78	0.50
0	1	-55.6700	177.3200	12900	35.79	0.50
205095	1	-58.5265	171.5666	12992	36.05	0.50
104341	1	51.2225	263.8571	15855	36.56	0.50
0	1	51.0200	341.7500	9157	35.67	0.50
0	1	34.1400	5.7100	15013	36.82	0.50
0	1	53.9100	334.0800	14614	36.67	0.50
110585	1	32.6657	238.7395	6855	34.78	0.50
0	1	37.1600	2.8800	15104	36.67	0.50
109093	1	18.4894	17.5565	7756	34.70	0.50
203724	1	-42.8697	53.7697	16117	36.90	0.35
0	1	-65.3400	97.9400	11533	35.82	0.50
0	1	51.6700	340.9100	15195	36.80	0.50
0	1	37.9700	2.3000	9449	36.33	0.50
108231	1	51.5318	264.4684	8696	35.74	0.50
201801	2	-67.1857	121.9467	16152	37.01	0.29
0	1	-65.1000	97.0900	9109	36.49	0.50
0	1	45.2300	353.2900	14169	36.69	0.50
0	1	52.5600	338.8600	2739	33.74	0.54
105429	1	53.1743	267.6191	11033	35.48	0.40
0	1	-52.8200	65.2600	14585	36.82	0.50
0	1	-65.8200	101.9300	12073	36.69	0.50
0	1	52.3700	266.3600	15410	36.58	0.50
206887	1	-59.1719	168.7973	10390	36.46	0.50
0	1	53.3700	269.0200	9345	35.10	0.40
0	1	-60.9400	164.3900	12844	36.00	0.50
0	1	16.5700	226.8000	14619	36.78	0.50
0	1	-66.1700	105.4500	15973	37.17	0.50
0	1	34.2600	6.2400	14879	37.10	0.50
0	1	-52.6500	65.3700	14692	36.11	0.50
0	1	54.3800	334.0900	7826	35.46	0.50
0	1	-65.9700	141.4500	13024	37.16	0.50
105256	1	52.5231	340.7603	12987	35.76	0.50
0	1	-54.1200	67.6800	13600	36.58	0.50
0	1	-62.7600	87.8600	5777	35.53	0.50
0	1	-65.9100	104.4200	11834	36.75	0.50
204423	1	-35.8428	197.2325	14132	37.15	0.50
0	1	-41.0800	52.8600	4999	34.58	0.50
0	1	-54.8100	69.0300	13512	36.20	0.50
0	1	11.2000	223.4200	14862	37.67	0.50
107457	1	43.7361	356.1041	9508	35.88	0.50
110872	1	58.5148	293.4410	6839	34.52	0.50
0	1	-35.0000	197.6600	10415	36.03	0.50
0	1	-38.2800	50.7400	16032	37.13	0.50
205227	1	-34.9978	197.5053	12374	35.92	0.50
208439	1	-32.5716	46.6699	9423	35.84	0.35
0	1	-53.8300	177.9300	13037	36.99	0.50
0	1	17.4400	226.7800	15210	36.12	0.50
201149	3	-54.5354	176.7518	13179	36.27	0.50
103050	2	43.7661	356.5816	11101	35.10	0.50
100550	4	44.3625	248.9902	11056	36.83	0.29
0	1	55.5800	274.1100	17417	37.01	0.40
207381	1	-34.6137	197.4942	8939	35.44	0.50
0	1	-66.2600	113.3800	15523	36.10	0.50
105366	1	37.7460	3.9304	11044	36.40	0.50
208650	1	-51.9031	65.6714	7633	34.19	0.50
0	1	-64.4900	99.2100	11485	37.44	0.50
0	1	18.8400	227.1000	12470	36.07	0.50
207547	1	-37.6816	51.1759	7966	34.88	0.50
106166	1	51.5890	344.2527	11910	36.44	0.50
0	1	-61.5700	87.2300	12067	36.88	0.50
104383	1	30.1841	11.2127	15371	37.10	0.35
204982	1	-34.5975	196.7837	12201	35.52	0.50
0	1	-32.9600	197.9600	13296	36.77	0.50
0	1	-25.9300	43.3600	16335	38.47	0.50
0	1	-65.9800	124.3500	12645	36.42	0.50
106872	1	17.8250	19.7521	7586	34.26	0.50
0	1	-64.4500	101.7800	6800	35.85	0.50
210917	1	-25.0277	42.7377	6260	35.56	0.50
0	1	-65.9200	123.2100	13692	36.54	0.50
0	1	-65.7300	115.2600	15386	37.36	0.50
0	1	19.1600	226.7700	15307	36.49	0.50
0	1	-65.5100	132.7600	13371	36.33	0.50
0	1	19.1800	226.7500	15268	36.92	0.50
0	1	-65.7700	121.8100	15969	37.28	0.50
201925	2	-41.5888	55.2155	8002	35.49	0.50
0	1	36.0400	6.6500	10978	35.74	0.50
0	1	59.9200	298.5500	14509	36.62	0.50
0	1	-25.8800	202.1900	14976	36.46	0.50
0	1	-30.0900	199.5000	18685	36.94	0.40
101766	2	22.7738	16.9553	9454	35.51	0.35
110058	1	22.0693	17.4005	7484	34.36	0.50
204090	1	-55.9162	170.8391	16002	36.79	0.29
103957	1	13.0617	223.2498	16169	37.33	0.50
205414	1	-54.1401	174.9030	13180	36.12	0.50
201433	2	-31.3682	47.7618	14211	35.73	0.35
101472	2	33.9450	8.8289	13760	35.84	0.29
0	1	34.3100	237.3400	14405	36.12	0.50
0	1	38.9700	4.1100	11281	35.76	0.50
0	1	-65.1100	133.9900	15774	36.96	0.50
0	1	60.1900	306.7300	14024	35.53	0.50
0	1	-36.7300	51.5000	15768	35.83	0.50
0	1	20.8000	227.3500	15224	37.20	0.50
205960	1	-60.8642	87.5006	10965	35.88	0.50
204917	1	-63.0132	149.4435	13774	36.30	0.50
200564	4	-47.0209	62.4205	16877	35.89	0.50
0	1	-60.1600	85.4100	7126	35.66	0.50
210532	1	-61.8330	91.3363	6850	34.97	0.50
0	1	-42.7500	56.9200	14835	37.04	0.50
205356	1	-52.6247	176.7799	12970	36.51	0.35
110224	1	39.1983	4.2459	7149	35.37	0.50
0	1	-44.2900	58.5700	14676	36.53	0.50
0	1	-34.2100	196.0500	13052	36.18	0.50
0	1	-49.8800	65.1900	15691	35.79	0.40
209774	1	-61.8575	91.8758	7453	35.15	0.50
0	1	55.9400	335.4700	15154	37.22	0.50
0	1	-42.6400	56.9900	14784	36.23	0.50
0	1	21.5300	227.5500	15675	36.38	0.50
107590	1	19.8422	226.4919	9961	36.42	0.50
200991	3	-61.5467	155.8193	14154	36.70	0.28
0	1	-21.4100	41.6300	16232	36.85	0.50
0	1	-48.7400	181.9900	12266	36.17	0.50
200554	4	-65.6751	129.8287	20965	38.21	0.40
0	1	16.6400	224.5200	15539	35.53	0.50
100831	3	42.7832	245.2974	13987	36.36	0.35
0	1	-58.4600	164.4400	12510	37.19	0.50
0	1	59.9700	315.5500	4006	33.74	0.40
0	1	-63.1700	146.8600	16447	36.51	0.50
0	1	-49.0800	181.3700	12858	36.69	0.50
0	1	50.8300	348.6900	12409	35.60	0.50
0	1	26.5200	230.5500	14361	36.31	0.50
0	1	18.3600	225.3100	15199	37.13	0.50
0	1	30.6500	12.3100	14866	35.69	0.50
0	1	-63.9000	105.0900	11908	36.62	0.50
0	1	-46.9700	62.1600	12301	37.01	0.50
100421	5	24.9549	15.5874	7036	35.48	0.50
0	1	42.2900	244.2800	13810	36.95	0.50
0	1	-64.8500	127.3700	27348	37.89	0.40
0	1	-59.7400	85.9900	14240	36.18	0.50
104311	1	11.1228	221.0220	15956	36.92	0.50
0	1	-24.4500	43.9500	11338	35.61	0.50
0	1	59.4000	282.7900	10193	35.53	0.50
0	1	-62.0300	150.4600	13221	36.37	0.50
0	1	-54.8100	74.5000	9538	36.32	0.50
0	1	-44.7900	60.1600	14480	36.31	0.50
0	1	45.3600	358.2400	12764	37.01	0.50
0	1	-55.3400	75.6900	12941	36.28	0.50
0	1	-64.5000	129.8500	14383	36.28	0.50
0	1	-64.0900	135.6900	11543	36.08	0.50
104530	1	23.7544	228.1649	14684	35.87	0.50
203879	1	-24.3103	44.1202	16256	37.32	0.50
0	1	39.3700	240.4900	14134	36.15	0.50
0	1	-23.4300	43.7900	16110	37.17	0.50
205538	1	-63.6596	138.0604	11921	35.30	0.50
101695	2	51.3774	256.3527	11028	37.02	0.50
0	1	-40.7900	56.6700	15001	35.55	0.50
0	1	-64.2600	116.6700	13963	37.27	0.50
205198	1	-50.9400	177.1930	12901	36.22	0.50
108355	1	22.0580	19.0659	9045	35.92	0.50
208207	1	-22.9326	43.5719	9448	35.52	0.50
101890	2	17.9823	21.7027	8568	34.74	0.50
0	1	-37.7800	54.0300	15428	35.70	0.50
0	1	61.4200	302.7800	14455	36.74	0.50
0	1	47.9100	355.3800	14475	36.62	0.50
0	1	44.6700	359.8500	11138	36.17	0.50
0	1	31.8800	12.4300	13496	37.10	0.50
0	1	-61.1400	94.1100	10138	35.29	0.50
0	1	-49.7700	178.4200	8624	36.45	0.50
0	1	39.9500	240.4100	12052	36.42	0.50
0	1	61.6100	304.3600	14132	36.14	0.50
109183	1	23.3280	18.6110	7455	34.79	0.50
0	1	-63.5900	110.7100	10148	37.38	0.50
0	1	14.5800	23.8500	6923	36.04	0.50
104577	1	34.1723	11.1318	14795	36.68	0.29
0	1	-54.5900	169.9700	16144	36.89	0.50
0	1	-60.9600	94.2100	10078	36.15	0.50
0	1	36.4800	8.9800	15372	37.27	0.50
0	1	47.2200	357.0800	11078	36.91	0.50
0	1	-43.9400	60.5700	8837	35.31	0.50
0	1	26.4800	16.7300	9034	35.03	0.50
104916	1	21.4998	19.9523	13241	36.10	0.50
0	1	-52.5200	173.4400	11676	37.13	0.50
207692	1	-56.3244	80.1185	10000	35.95	0.50
0	1	-61.8800	146.4200	13295	36.44	0.50
200831	3	-48.5778	67.7333	17007	37.21	0.50
0	1	-43.8300	185.2000	20118	37.23	0.20
0	1	61.8400	306.8900	14365	35.42	0.50
0	1	49.8700	252.4900	14687	37.35	0.50
0	1	-63.7200	128.5600	15194	37.27	0.50
0	1	-50.1500	177.1100	12969	35.66	0.50
0	1	-52.2200	72.1000	13610	36.67	0.50
0	1	33.6800	11.6500	9224	36.14	0.50
0	1	-58.1900	160.5100	23816	37.85	0.20
0	1	41.4300	4.6500	11314	35.68	0.50
0	1	-26.2900	46.5300	16332	36.97	0.50
0	1	52.7500	257.3800	11661	36.57	0.50
0	1	-63.4600	130.7800	19944	37.84	0.40
0	1	-63.3800	131.8200	13685	37.05	0.50
0	1	-40.2000	57.3400	8044	35.68	0.50
0	1	-29.5400	48.7800	14212	36.09	0.50
204986	1	-61.6775	99.8950	11875	36.50	0.35
204837	1	-51.6384	173.9349	13109	36.66	0.29
0	1	-63.3600	114.5700	10220	35.83	0.50
0	1	31.3300	232.0700	11711	35.96	0.50
101964	2	31.4501	13.7403	14504	36.47	0.35
205902	1	-58.9317	87.1229	10817	35.51	0.50
0	1	-63.2000	132.6400	13564	37.10	0.50
104745	1	28.1718	16.5236	13592	36.41	0.35
204128	1	-27.6443	47.6618	16047	37.45	0.50
0	1	52.4200	349.6300	11421	36.47	0.50
110269	1	25.0903	18.2575	7001	35.29	0.50
107778	1	43.8865	243.3241	10103	35.99	0.50
105929	1	61.8457	313.6362	12288	36.27	0.50
0	1	18.4500	22.4000	11529	36.39	0.50
0	1	-57.5400	84.6300	12509	36.86	0.50
0	1	-51.1700	174.7100	13296	35.76	0.50
101775	2	32.5527	233.1368	16731	36.72	0.40
0	1	24.6600	18.6500	9458	36.32	0.50
0	1	62.4000	299.3900	24659	37.37	0.40
104893	1	51.5986	254.9271	13285	36.40	0.35
205256	1	-46.7451	180.0913	11271	36.40	0.35
0	1	45.1000	1.3400	15189	37.80	0.50
101952	2	50.0793	354.9205	12854	36.55	0.50
0	1	-62.3600	137.9600	23412	37.64	0.40
0	1	22.2300	225.3700	12658	37.36	0.50
105106	1	26.0209	18.2309	13774	36.51	0.50
0	1	-51.8300	72.9600	16281	37.15	0.50
0	1	23.3600	226.0300	15542	36.40	0.50
0	1	-62.5800	134.2000	13776	38.02	0.50
0	1	-51.3000	173.5400	22620	37.77	0.40
0	1	-58.6900	89.7400	11087	36.30	0.50
0	1	-31.1500	50.7700	9582	34.74	0.50
0	1	-62.1500	138.3800	12765	36.67	0.50
0	1	-63.0100	122.7300	13299	36.94	0.50
203986	1	-53.6275	169.1994	16298	36.86	0.50
0	1	30.7300	15.0400	13965	36.77	0.50
104915	1	30.0539	15.5924	13160	36.06	0.50
105088	1	54.0287	257.8286	11882	36.52	0.50
0	1	-43.0200	61.4000	15694	36.63	0.50
0	1	-51.8500	73.6100	13622	36.25	0.20
0	1	51.9800	253.9100	11494	36.21	0.50
0	1	-62.8000	127.2900	18831	37.01	0.20
0	1	-62.2000	133.4500	19606	37.18	0.20
0	1	-61.9900	133.7100	4551	34.10	0.40
204159	1	-33.6545	54.6939	14872	36.48	0.20
0	1	-49.0000	173.3300	10793	36.58	0.20
0	1	-59.8200	130.5400	5436	34.72	0.40
0	1	-43.1300	66.8900	11783	35.96	0.40
0	1	37.4800	14.3500	9594	36.32	0.20
0	1	65.8600	291.6200	13258	36.39	0.40
0	1	49.7700	241.5100	8951	35.82	0.20
0	1	49.3600	5.8800	23944	36.64	0.50
0	1	-55.6500	99.6900	9219	34.64	0.40
205269	1	-55.1784	104.5768	12981	36.53	0.40
0	1	68.5100	286.2300	7594	35.88	0.40
201790	2	-48.8048	86.2620	12484	36.14	0.40
0	1	-55.2800	117.4700	5240	34.96	0.40
0	1	67.4200	337.8400	25081	37.77	0.20
208364	1	-48.6347	157.3921	8780	35.34	0.40
0	1	-50.7900	96.2700	19489	37.36	0.40
0	1	-46.0600	87.1300	4405	34.67	0.40
0	1	-50.6100	144.2800	9426	35.12	0.40
0	1	-44.4000	161.4500	19757	37.06	0.40
0	1	64.4100	356.6200	8480	35.15	0.40
208857	1	-47.5964	152.2218	6816	34.20	0.40
0	1	73.7400	291.9500	18032	37.23	0.20
0	1	-41.7900	81.7000	23926	37.48	0.50
0	1	-51.3000	116.9900	10793	35.70	0.17
0	1	54.0400	15.6100	13370	36.53	0.40
0	1	45.3300	222.2100	13975	36.92	0.40
100991	3	73.4934	269.3648	19672	37.61	0.40
201674	2	-42.5130	89.9120	12098	35.92	0.40
0	1	-47.7200	137.3600	8929	35.14	0.40
0	1	-48.1400	123.4000	16712	36.50	0.40
0	1	-45.1000	145.7600	9983	35.91	0.40
0	1	-43.0000	93.6800	20796	37.04	0.40
0	1	-44.2500	146.9000	13465	35.75	0.20
0	1	-46.9600	130.5500	12200	36.16	0.40
203083	1	-42.6333	138.2435	20670	37.33	0.20
0	1	-38.8000	94.4700	22800	37.14	0.40
107776	1	53.3315	215.1806	8356	34.79	0.40
0	1	82.9000	257.6500	11074	36.06	0.40
0	1	66.5300	218.8200	6410	34.30	0.40
0	1	66.4300	218.6600	6415	33.97	0.40
0	1	47.6000	37.3100	26602	38.08	0.50
0	1	70.1200	220.6800	9300	35.78	0.17
0	1	47.4500	40.4200	12528	35.49	0.40
0	1	-34.0500	98.7400	12434	36.47	0.40
0	1	47.0700	42.1000	21652	37.27	0.50
0	1	-33.6300	101.3200	6753	34.46	0.40
202480	2	-33.6445	101.4574	8072	34.51	0.40
0	1	-35.8200	119.5000	5176	34.03	0.40
203636	1	-32.6779	104.5935	17066	37.18	0.40
0	1	45.2100	200.2900	9850	35.58	0.20
0	1	-33.4200	138.3100	10757	36.37	0.40
0	1	59.1800	203.0500	449	30.11	0.20
0	1	68.7300	201.4900	21114	37.53	0.40
0	1	78.1400	47.9700	15401	36.26	0.50
0	1	33.5500	192.7400	27908	38.13	0.40
0	1	33.6300	192.3800	22092	37.82	0.40
210277	1	-15.5499	164.8440	4382	33.95	0.54
100586	4	82.9536	173.5649	18025	37.33	0.40
209761	1	-21.5872	96.3658	7022	35.82	0.40
200008	26	-17.7830	92.1909	5783	35.01	0.40
110173	1	73.1499	76.4513	5738	35.43	0.40
0	1	43.4500	63.4900	17795	36.65	0.50
100131	9	26.9671	69.4894	14787	36.08	0.25
220020	8	-10.9481	142.6132	7666	35.02	0.50
0	1	58.9800	137.2300	416	29.71	0.20
0	1	-53.2000	220.2600	14640	36.02	0.50
0	1	28.8300	255.7200	14716	37.31	0.50
0	1	32.7100	322.6000	15534	37.08	0.50
0	1	33.6800	303.3900	28036	38.28	0.40
0	1	32.7100	323.4900	5269	33.99	0.40
0	1	60.2700	44.0000	20938	37.76	0.40
0	1	-39.0100	94.7500	22935	37.43	0.40
0	1	-41.0800	94.2200	21265	38.25	0.40
0	1	-50.0300	95.4400	5276	34.40	0.40
0	1	-50.4400	97.6500	12916	36.36	0.40
102293	2	24.7818	311.9410	14986	36.99	0.35
205225	1	-37.7095	42.3337	12371	36.14	0.50
0	1	-39.1200	40.2500	9011	35.53	0.50
0	1	-13.4500	336.8100	14824	35.45	0.50
207697	1	-14.4626	344.5113	8205	34.97	0.50
102051	2	13.7968	288.4380	5489	34.44	0.50
0	1	13.4900	236.4900	15482	36.46	0.50
105836	1	12.5977	299.4834	11757	36.03	0.50
102543	2	12.8716	299.3797	3798	33.82	0.50
0	1	15.1300	314.5200	15760	36.89	0.50
201745	2	-10.5847	304.6868	7271	35.29	0.35
200604	4	-11.0342	337.7324	8055	34.79	0.50
208143	1	-14.4144	340.8921	9691	35.71	0.50
204482	1	-16.5138	326.9279	14871	36.17	0.35
112958	1	15.3541	258.7803	2082	32.43	0.54
209462	1	-20.8887	240.1211	7270	34.50	0.50
204265	1	-19.9094	217.8844	12862	36.49	0.50
100940	3	14.8692	282.2313	4932	34.04	0.50
102126	2	10.0167	294.0570	5966	34.52	0.50
0	1	-74.4000	93.9100	16465	37.06	0.50
0	1	-69.5900	301.6600	9686	35.72	0.50
0	1	-78.9500	177.7400	9819	35.60	0.50
0	1	-80.0400	188.7800	9936	35.47	0.50
0	1	-66.9000	153.1300	12521	36.61	0.50
0	1	-72.7200	265.9600	6362	35.46	0.50
0	1	-66.0500	197.6400	9987	36.09	0.50
209957	1	-61.8777	196.9459	7510	34.66	0.50
0	1	-42.3800	285.5100	14860	36.49	0.50
0	1	-39.3800	195.0400	11275	36.50	0.50
0	1	-35.3000	195.4700	12746	36.54	0.50
205482	1	-34.2370	194.9604	12058	35.26	0.50
0	1	-33.3000	193.6300	12275	35.98	0.50
0	1	-37.1000	205.6000	11232	35.95	0.50
205185	2	-34.5856	206.9510	10685	35.60	0.50
201126	3	-33.5219	211.5745	5808	34.77	0.50
0	1	-33.4700	221.5200	15218	37.29	0.50
0	1	-32.5700	219.4300	12811	35.71	0.50
0	1	-34.1900	225.8000	14052	35.50	0.50
0	1	-32.5000	227.7400	13954	37.10	0.50
207781	1	-23.0231	204.7020	8584	35.16	0.50
201491	2	-31.6350	231.9841	10772	34.89	0.35
0	1	-30.0000	225.5600	10040	34.97	0.50
0	1	-26.8200	216.3300	10717	35.65	0.50
0	1	-34.7300	259.4500	15110	36.12	0.50
200614	4	-20.8751	205.3124	15403	36.38	0.25
0	1	-29.3200	231.4700	10671	35.31	0.50
0	1	-21.1900	209.8700	14314	37.27	0.50
208849	1	-26.6692	225.0387	8448	34.70	0.50
0	1	-32.4500	257.3300	12280	36.14	0.50
0	1	-32.3200	257.0800	14343	37.39	0.50
0	1	-20.6200	212.0800	7833	34.76	0.50
0	1	-29.1300	238.6200	10903	35.62	0.50
0	1	-30.1400	247.1000	14410	36.58	0.50
0	1	-26.6100	238.5900	15379	36.53	0.50
0	1	-27.8200	246.3100	13450	36.45	0.50
200890	3	-27.6062	247.6167	10780	35.29	0.35
0	1	-27.2000	246.6700	13457	35.98	0.50
202133	2	-25.8216	242.1305	13251	35.63	0.50
0	1	-16.2500	219.3800	12598	35.87	0.50
0	1	-13.4800	217.3600	6767	35.05	0.50
0	1	-24.5400	249.0300	12008	35.55	0.50
201000	3	-23.2323	243.1338	11762	36.45	0.35
0	1	-24.8500	264.6300	4672	35.43	0.50
204854	1	-18.9887	244.8909	12920	36.50	0.50
0	1	-15.7800	236.5900	12569	36.05	0.50
0	1	-24.2100	271.3100	11845	35.61	0.50
0	1	-18.2800	252.9500	11094	36.13	0.50
205830	1	-23.6614	271.6181	11802	35.42	0.50
110121	1	10.4050	229.8212	6711	33.96	0.50
0	1	18.5700	233.0500	12891	36.37	0.17
105016	1	23.0937	231.1855	12614	35.92	0.50
0	1	19.3400	238.1000	14861	36.15	0.50
109258	1	13.9364	247.4709	7136	35.63	0.50
0	1	20.6000	239.5200	15386	35.90	0.50
105983	1	11.8930	251.4563	9581	35.06	0.50
105558	1	12.7901	250.4236	12765	35.68	0.50
0	1	21.9100	237.7900	9469	36.34	0.50
0	1	17.6700	247.6300	11041	35.62	0.50
0	1	17.8100	248.1600	13429	36.80	0.50
0	1	16.4500	252.6200	9939	35.27	0.50
105977	1	20.4554	250.2344	10665	35.01	0.50
0	1	19.8800	256.4200	14944	37.53	0.50
105841	1	12.5235	265.1883	12733	36.19	0.50
0	1	35.7900	249.8700	12558	36.12	0.50
0	1	35.5000	258.7900	11767	37.25	0.50
0	1	12.8800	280.5800	12127	35.86	0.50
104853	1	12.9370	281.0039	13528	36.36	0.50
109745	1	39.0244	266.4477	7631	34.32	0.50
102809	2	17.2911	288.3673	13092	36.19	0.50
106986	1	44.4210	282.0110	9228	35.48	0.50
102462	2	14.6514	292.4860	11449	34.96	0.50
0	1	12.6800	293.0100	12177	36.32	0.50
0	1	42.1000	290.2400	13787	36.32	0.50
105734	1	41.0157	294.4225	12777	35.19	0.50
107164	1	18.4324	300.7452	9430	35.77	0.50
100592	4	42.2901	300.6874	6556	34.67	0.50
0	1	19.7700	301.7000	9253	35.75	0.50
0	1	43.0400	302.5300	11804	35.94	0.50
101007	3	38.8557	305.9899	14020	36.01	0.35
0	1	40.5700	306.9600	13511	36.53	0.50
103863	1	20.1977	308.8704	15732	35.69	0.50
106925	1	18.2340	308.9424	10620	34.63	0.50
0	1	52.5500	316.7600	13886	36.24	0.50
105076	1	13.8746	310.7527	13778	36.24	0.50
0	1	21.7100	313.4300	14907	36.54	0.50
0	1	18.4300	312.8700	7777	35.63	0.50
105092	1	23.5864	314.3386	13999	36.18	0.50
0	1	17.3800	314.2600	14798	36.79	0.50
0	1	14.9400	317.6600	15635	36.76	0.50
0	1	14.9400	319.8800	6449	35.47	0.50
0	1	28.5400	326.9100	11336	36.13	0.50
0	1	27.7000	329.7100	14484	36.86	0.50
0	1	22.1800	327.0500	11789	35.81	0.50
104075	1	15.0429	325.5877	14892	36.37	0.50
104276	1	17.1097	327.4631	15902	35.46	0.50
102856	2	19.0203	328.8143	6261	34.41	0.50
106502	1	31.3142	339.1724	11365	34.98	0.50
103037	2	16.9470	330.1346	7248	35.55	0.35
0	1	28.9900	346.2600	7381	35.02	0.50
100980	3	32.7142	7.1788	8805	36.04	0.50
0	1	21.3400	353.6700	9492	35.61	0.50
100655	4	24.0394	5.7788	8356	35.06	0.50
100396	5	18.3454	4.6574	8099	35.56	0.50
100547	4	12.2832	12.5509	8186	35.38	0.50
0	1	-17.9200	328.7600	15965	37.33	0.50
0	1	-20.7000	327.4500	12863	35.72	0.50
0	1	-20.3800	17.2100	14419	36.50	0.50
0	1	-22.5500	17.8100	6568	34.94	0.50
0	1	-17.2800	30.7900	13652	35.67	0.50
205867	1	-24.3056	23.3532	10566	35.58	0.50
0	1	-18.1600	41.9600	16304	36.75	0.50
0	1	-33.2300	355.7200	9700	36.34	0.50
211318	1	-23.8747	37.2613	5657	35.33	0.50
0	1	-33.1800	22.3400	7554	35.41	0.50
0	1	-38.1300	351.2800	13819	36.29	0.50
0	1	-38.3600	356.5200	11142	36.33	0.50
0	1	-31.5100	35.8700	10970	36.68	0.50
0	1	-39.7100	343.6300	9191	35.82	0.50
0	1	-40.3100	11.0000	12048	36.84	0.50
0	1	-39.6700	335.8100	12573	36.22	0.50
0	1	-34.9000	41.2300	14416	36.23	0.50
0	1	-33.6100	45.4200	14731	36.62	0.50
0	1	-41.7100	27.2000	9454	35.93	0.50
208900	1	-35.5659	45.4116	9026	35.26	0.50
200981	6	-35.5624	44.0870	8566	35.17	0.50
0	1	-38.2600	324.4900	12276	35.83	0.50
200954	3	-34.9928	47.1020	8968	34.44	0.50
0	1	-38.7000	42.3700	6905	35.62	0.50
0	1	-44.4600	31.3700	9656	35.86	0.50
0	1	-44.6100	316.2900	10066	35.79	0.50
0	1	-70.9700	337.0600	6974	34.74	0.50
0	1	-33.2300	355.8700	9272	35.30	0.50
0	1	-15.6900	326.6500	15884	35.97	0.50
0	1	13.8000	271.7100	9240	37.03	0.50
106653	1	10.0010	274.5481	10170	35.99	0.50
101548	2	12.2618	298.6545	12024	36.00	0.35
204673	1	-10.4248	306.1086	13908	35.36	0.50
0	1	10.6900	328.3000	9708	36.14	0.50
208315	1	-12.8673	335.1116	6875	34.88	0.50
206414	1	-13.3155	349.8772	10003	34.54	0.50
104610	1	12.3288	310.2844	14374	36.07	0.50
100867	5	17.0873	270.0135	8752	35.86	0.50
211224	1	-37.7565	190.5907	3970	33.92	0.50
0	1	-30.8300	49.6800	10087	36.34	0.50
0	1	-49.8200	178.1000	8483	35.29	0.50
0	1	38.2300	241.7900	14553	36.65	0.50
0	1	-65.6500	126.0900	13694	36.00	0.50
208150	1	-41.3954	192.0253	8557	35.03	0.50
0	1	-41.2900	54.5600	16308	36.86	0.50
101424	2	12.1574	225.1458	16163	36.63	0.50
104389	1	58.1535	305.7365	14211	36.63	0.50
102369	2	53.6863	333.9737	7707	34.16	0.50
202479	2	-55.3610	179.6078	8862	34.17	0.50
0	1	-33.9400	45.9000	8106	34.75	0.50
0	1	-68.1100	103.3800	12525	36.75	0.50
207753	1	-20.9801	211.0033	8371	35.41	0.50
210234	1	-63.9738	78.7290	6771	35.15	0.50
0	1	-21.4000	211.8100	15587	36.22	0.50
106475	1	22.3619	237.6094	9463	35.26	0.50
105193	1	23.2486	238.6210	13362	36.23	0.50
0	1	52.6800	305.6700	6369	35.35	0.50
0	1	-52.0300	54.0500	9048	35.59	0.50
0	1	-71.2500	153.2500	14841	35.72	0.50
100895	3	48.6426	330.7895	11172	36.50	0.29
202428	2	-58.6090	189.4564	10062	35.98	0.50
202474	2	-13.7370	219.5938	6748	33.98	0.50
0	1	46.9700	274.3600	12241	36.15	0.50
109778	1	36.4945	352.1366	8197	36.01	0.50
200685	4	-60.3902	186.5077	8248	35.51	0.50
208254	1	-19.5594	217.5157	6852	36.58	0.50
0	1	50.0100	307.0300	14066	36.71	0.50
110429	1	48.4877	318.1505	6639	35.11	0.50
